"Name","FullPath","Directory","Extension","SizeKB","Created","Modified","MatchedKeywords","ActionNeeded","SafetyStatus"
"project.manifest.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\project.manifest.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210",".json","0.11","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210",".md","1.34","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI_OS_LOCAL_INVENTORY_2026-05-04.txt","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\Reports\daily\AI_OS_LOCAL_INVENTORY_2026-05-04.txt","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\Reports\daily",".txt","17","5/4/2026 12:28:08 PM","5/4/2026 12:10:37 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"CODEX_REPO_MISMATCH_2026-05-04.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\Reports\daily\CODEX_REPO_MISMATCH_2026-05-04.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\Reports\daily",".md","1.49","5/4/2026 12:28:08 PM","5/4/2026 12:04:31 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"GITHUB_REPO_INVENTORY_2026-05-04.txt","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\Reports\daily\GITHUB_REPO_INVENTORY_2026-05-04.txt","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\Reports\daily",".txt","19.15","5/4/2026 12:28:08 PM","5/4/2026 12:21:14 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"index.js","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator\index.js","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator",".js","1.68","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator\package.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator",".json","0.4","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package-lock.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator\package-lock.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator",".json","36.09","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator\README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\services\orchestrator",".md","0.08","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
".gitignore","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\.gitignore","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN",".gitignore","0.15","5/4/2026 1:12:11 PM","5/4/2026 2:03:05 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\agent\runtime\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\agent\runtime",".md","0.08","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AGENTS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\AGENTS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN",".md","6.24","5/4/2026 1:12:11 PM","5/4/2026 3:40:18 PM","AI_OS; AGENTS.md","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
".gitignore","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\.gitignore","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard",".gitignore","0.27","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"eslint.config.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\eslint.config.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard",".js","0.77","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"index.html","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\index.html","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard",".html","0.37","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\package.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard",".json","0.62","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package-lock.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\package-lock.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard",".json","90.99","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"favicon.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\public\favicon.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\public",".svg","9.3","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"icons.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\public\icons.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\public",".svg","4.94","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard",".md","1.02","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"App.css","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\App.css","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src",".css","4.55","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"App.jsx","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\App.jsx","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src",".jsx","5.16","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"hero.png","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\assets\hero.png","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\assets",".png","43.87","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"react.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\assets\react.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\assets",".svg","4.03","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"vite.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\assets\vite.svg","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\assets",".svg","8.51","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"index.css","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\index.css","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src",".css","2.23","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"main.jsx","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src\main.jsx","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\src",".jsx","0.23","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"vite.config.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard\vite.config.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\apps\dashboard",".js","0.16","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\automation\pipeline\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\automation\pipeline",".md","0.09","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AGENTS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\AGENTS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS",".md","3.9","5/4/2026 1:12:11 PM","5/4/2026 3:40:18 PM","AI_OS; AGENTS.md","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"SYSTEM_LEVEL_AI_WIZARDS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\architecture\SYSTEM_LEVEL_AI_WIZARDS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\architecture",".md","0.96","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"00_START_HERE_AI_OS_CONTEXT_PACK.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\00_START_HERE_AI_OS_CONTEXT_PACK.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","1.42","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"01_CURRENT_STATE.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\01_CURRENT_STATE.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","1","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"02_CHECKPOINT.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\02_CHECKPOINT.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","0.72","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"03_ARCHITECTURE_LOCK.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\03_ARCHITECTURE_LOCK.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","1.09","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"04_AGENT_ROLES.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\04_AGENT_ROLES.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","0.93","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"05_RULES_AND_GUARDRAILS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\05_RULES_AND_GUARDRAILS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","0.78","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"06_PROJECT_PATHS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\06_PROJECT_PATHS.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","0.65","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"07_DAILY_REPORT_PROMPT.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\07_DAILY_REPORT_PROMPT.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","1.1","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; system_wizards; DAILY_REPORT","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"START_HERE_AI_OS_CONTEXT_PACK.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards\START_HERE_AI_OS_CONTEXT_PACK.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS\system_wizards",".md","0.73","5/4/2026 1:12:11 PM","5/4/2026 1:49:50 PM","AI_OS; system_wizards","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI_OS_White_Paper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI_OS_White_Paper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs",".md","0.51","5/4/2026 1:12:11 PM","5/4/2026 1:38:09 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs",".md","15.75","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"api-contract.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs\api-contract.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs",".md","0.54","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"automation-pipeline.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs\automation-pipeline.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs",".md","0.92","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"ui-spec.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs\ui-spec.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs",".md","1.22","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"White_Paper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\White_Paper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs",".md","22.96","5/4/2026 1:12:11 PM","5/4/2026 1:38:09 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs",".md","0","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"whitepaper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs\whitepaper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs",".md","0.06","5/4/2026 1:12:11 PM","5/4/2026 1:38:09 PM","AI_OS; whitepaper","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"READme.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf\READme.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf",".pdf","6.88","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"whitepaper.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf\whitepaper.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf",".pdf","5.45","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; whitepaper","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"folderUse.txt","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\txt\folderUse.txt","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\txt",".txt","0.08","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"project.manifest.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\project.manifest.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN",".json","0.11","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN",".md","1.34","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"CODEX_REPO_MISMATCH_2026-05-04.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports\daily\CODEX_REPO_MISMATCH_2026-05-04.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports\daily",".md","1.54","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README_REPORTS_POLICY.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports\README_REPORTS_POLICY.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports",".md","3.5","5/4/2026 2:03:05 PM","5/4/2026 3:40:18 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"index.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\index.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".js","1.68","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\package.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".json","0.4","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package-lock.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\package-lock.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".json","36.09","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".md","0.08","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
